Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2013-10-29,Breakfast,1070.9,27.4,12.2,0.3,2.3,0.0,170.9,1064.0,293.6,106.2,14.9,31.6,103.1,235.7,7.4,73.8,29.3,
2013-10-29,Lunch,723.2,18.9,5.3,1.0,3.3,0.0,194.6,3863.4,2027.3,62.9,17.0,22.5,80.9,364.4,139.1,47.4,59.9,
2013-10-29,Dinner,738.8,20.9,8.3,0.6,1.7,0.0,133.7,2685.6,1539.2,68.4,11.5,8.9,51.3,21.8,55.3,19.9,39.5,
2013-10-29,Snacks,311.5,12.4,2.4,1.0,0.0,0.0,0.0,199.0,0.0,38.8,7.0,9.7,11.2,0.0,0.0,5.1,12.1,
2013-10-30,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-10-30,Lunch,571.4,19.4,7.0,0.6,3.8,0.0,106.9,3067.9,1635.9,56.0,18.0,12.6,46.1,311.9,119.6,51.8,48.4,
2013-10-30,Dinner,597.5,18.3,4.0,5.1,6.5,0.0,189.1,1330.8,664.4,31.5,2.7,2.6,72.6,6.8,2.0,5.9,26.5,
2013-10-30,Snacks,1056.1,42.3,11.6,3.3,8.5,0.0,15.3,614.4,78.0,132.9,26.5,32.2,40.6,4.3,5.3,14.6,43.4,
2013-10-31,Breakfast,421.2,11.3,4.6,0.0,0.2,0.0,107.0,670.8,190.7,23.1,1.3,14.1,58.5,43.0,4.1,45.5,6.0,
2013-10-31,Lunch,610.6,26.1,10.9,0.6,4.2,0.0,178.1,3679.5,1656.2,31.9,9.6,13.0,69.4,317.1,119.6,60.9,52.3,
2013-10-31,Dinner,1262.6,44.9,3.3,2.2,4.5,0.0,0.0,1427.4,67.8,152.8,7.5,37.6,72.7,2.4,5.6,0.8,2.4,
2013-10-31,Snacks,246.0,11.7,2.0,1.0,0.0,0.0,0.0,227.5,0.0,25.4,6.0,6.0,10.4,0.0,0.0,4.0,8.7,
2013-11-01,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-11-01,Lunch,588.9,20.0,6.1,0.1,3.3,0.0,151.8,1962.3,1464.8,39.6,15.2,7.0,59.0,333.3,111.4,35.9,55.4,
2013-11-01,Dinner,1325.6,48.2,9.9,10.6,10.5,0.0,184.3,1512.7,1473.4,97.0,19.9,18.6,84.0,219.4,16.7,10.3,45.1,
2013-11-01,Snacks,989.2,43.2,7.6,4.0,0.0,0.0,0.0,850.8,0.0,112.2,24.2,26.8,40.2,0.0,0.0,17.0,37.0,
2013-11-02,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-11-02,Lunch,938.0,26.1,10.6,0.8,4.4,0.0,157.0,3029.7,1300.5,99.9,17.3,6.5,72.6,151.0,60.5,55.6,44.7,
2013-11-02,Dinner,1006.4,71.6,26.5,6.4,35.6,0.0,557.5,1023.5,181.1,27.3,2.8,10.5,59.8,6.0,3.9,9.1,17.6,
2013-11-02,Snacks,420.0,22.5,5.3,2.0,7.0,0.0,0.0,388.4,0.0,38.8,10.8,11.8,19.8,0.0,0.0,6.0,16.4,
2013-11-03,Breakfast,933.9,23.7,10.5,0.3,1.7,0.0,164.3,1019.1,291.5,85.9,11.3,28.1,97.4,185.9,6.9,70.8,23.5,
2013-11-03,Lunch,310.5,27.5,8.2,4.1,12.9,0.0,749.2,304.5,281.0,0.0,0.0,0.0,28.0,26.1,0.0,8.1,16.0,
2013-11-03,Dinner,1636.6,96.2,37.5,5.6,31.5,3.1,284.0,1238.5,1029.5,97.7,9.4,5.1,89.1,5.6,0.0,42.1,40.1,
2013-11-03,Snacks,635.7,20.7,3.4,3.0,0.0,0.0,0.0,541.7,6.2,90.9,16.0,28.5,24.0,0.0,0.1,13.1,25.7,
2013-11-04,Breakfast,760.8,18.9,8.3,0.1,1.0,0.0,156.7,997.4,288.7,59.0,6.5,24.2,91.6,118.5,6.4,68.7,15.9,
2013-11-04,Lunch,688.4,27.9,7.3,2.1,10.7,0.0,138.0,3125.2,2450.5,56.3,19.7,18.7,58.2,408.8,166.8,49.2,53.1,
2013-11-04,Dinner,811.8,25.2,7.4,2.5,2.7,0.0,176.8,1711.8,298.8,65.9,6.4,13.2,71.0,90.3,25.2,12.4,61.3,
2013-11-04,Snacks,536.2,18.1,3.4,1.7,0.0,0.0,0.0,332.6,337.5,78.5,13.0,28.0,18.0,1.5,11.3,7.9,19.2,
2013-11-05,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-11-05,Lunch,687.0,26.9,7.1,4.1,8.5,0.0,112.8,3070.8,1920.1,64.8,15.6,25.9,53.0,288.8,112.1,46.9,53.4,
2013-11-05,Dinner,760.5,17.1,6.6,1.0,5.3,0.0,127.4,3575.9,2933.7,82.8,24.4,29.3,64.4,599.4,221.6,53.9,76.0,
2013-11-05,Snacks,476.9,13.1,5.9,0.3,1.5,0.0,15.3,91.8,78.0,78.1,13.2,18.3,14.8,4.3,5.3,3.6,21.6,
2013-11-06,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-11-06,Lunch,1118.0,62.1,8.5,1.2,5.6,0.0,73.0,3038.8,1938.5,118.8,12.0,27.9,72.1,2.1,18.3,1.5,9.8,
2013-11-06,Dinner,576.6,19.2,8.0,0.4,5.6,0.7,63.2,171.5,268.3,51.6,8.5,10.0,26.7,124.9,6.6,6.4,25.4,
2013-11-06,Snacks,717.0,26.7,6.0,3.5,7.5,0.0,0.0,611.6,337.5,99.7,18.1,38.1,26.8,1.5,11.3,17.8,25.8,
2013-11-07,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-11-07,Lunch,735.5,33.8,8.2,3.4,7.5,0.0,107.0,2999.0,2151.1,65.7,16.6,24.5,49.0,421.5,153.6,55.2,59.3,
2013-11-07,Dinner,993.1,30.7,8.6,2.1,9.5,0.0,266.1,578.8,1710.7,65.9,7.8,2.0,90.9,17.4,138.7,7.4,27.9,
2013-11-07,Snacks,720.7,24.6,6.8,2.2,1.5,0.0,15.3,427.1,5.6,99.0,19.9,18.1,27.7,134.8,0.9,11.9,30.1,
2013-11-08,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-11-08,Lunch,640.0,21.1,5.5,3.7,7.1,0.0,77.7,1814.8,1224.8,75.4,10.7,40.2,43.4,146.0,69.8,20.3,34.8,
2013-11-08,Dinner,716.0,45.3,13.4,11.3,23.5,0.0,767.4,1245.8,959.0,39.6,21.2,6.3,51.5,166.9,47.7,30.6,33.5,
2013-11-08,Snacks,671.8,21.4,6.4,3.1,8.0,0.0,10.2,491.9,9.9,98.6,19.3,29.0,27.4,89.9,0.7,12.6,30.1,
2013-11-09,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-11-09,Lunch,607.9,21.3,6.2,0.4,1.7,0.0,70.3,1656.6,1065.3,67.9,6.1,22.1,31.4,7.6,68.4,24.1,19.2,
2013-11-09,Dinner,1178.0,36.4,11.0,0.0,0.0,0.5,127.0,3518.0,0.0,156.0,9.0,5.0,60.4,48.2,64.0,35.4,53.0,
2013-11-09,Snacks,400.0,21.0,5.0,2.0,7.0,0.0,0.0,377.0,0.0,38.0,10.5,11.5,19.0,0.0,0.0,6.0,16.0,
2013-11-10,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-11-10,Dinner,600.0,3.5,0.4,0.6,0.2,0.0,10.9,338.8,15.2,32.0,0.2,17.6,4.1,1.0,0.1,0.8,1.3,
2013-11-10,Snacks,1052.4,37.8,10.3,3.4,2.5,0.0,61.1,818.9,51.0,147.0,28.5,27.2,40.9,152.8,1.1,16.6,40.4,
2013-11-11,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-11-11,Lunch,500.8,20.4,6.1,3.3,6.7,0.0,63.0,1818.8,1275.5,49.3,9.9,21.1,35.2,241.4,89.1,27.8,38.2,
2013-11-11,Dinner,904.2,53.4,16.5,4.2,10.7,2.4,176.2,1832.7,460.2,34.6,2.8,2.6,54.2,15.0,2.0,18.9,37.3,
2013-11-11,Snacks,683.8,24.2,7.6,2.2,2.6,0.0,97.8,698.7,92.9,106.3,18.4,18.6,26.1,89.9,0.6,9.5,22.8,
2013-11-12,Breakfast,433.5,10.9,4.5,0.0,0.0,0.0,134.3,703.3,275.5,16.9,0.0,13.5,69.2,25.0,4.0,51.8,4.0,
2013-11-12,Dinner,1526.0,91.2,27.2,0.0,0.0,0.8,0.0,4688.0,0.0,14.4,4.8,0.0,126.4,0.0,0.0,0.0,0.0,
2013-11-12,Snacks,1459.4,47.3,14.6,3.1,10.0,0.0,30.5,809.3,11.2,186.7,33.5,46.9,50.4,269.6,1.9,17.0,51.6,
2013-11-13,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-13,Lunch,681.8,31.5,7.7,4.3,12.1,0.0,84.5,2487.6,1681.0,59.8,15.2,23.3,46.2,243.1,108.7,28.9,45.5,
2013-11-13,Dinner,900.2,26.6,9.9,0.0,0.0,0.0,197.2,1505.3,445.4,29.0,0.9,4.5,75.6,23.8,4.5,5.6,50.1,
2013-11-13,Snacks,1271.6,38.7,13.2,2.3,2.0,0.0,35.4,905.3,7.5,164.3,27.2,43.9,44.3,183.7,1.3,33.5,41.2,
2013-11-14,Breakfast,453.0,11.2,4.6,0.0,0.0,0.0,144.0,716.0,304.0,17.2,0.0,13.6,73.2,25.0,4.0,54.0,4.0,
2013-11-14,Lunch,590.7,23.8,6.6,3.4,7.0,0.0,84.5,2478.5,1535.7,53.5,12.0,22.0,44.9,284.2,114.2,29.4,45.2,
2013-11-14,Dinner,481.1,21.5,4.8,7.6,8.1,0.0,52.5,1026.8,310.2,44.3,4.3,15.3,19.1,78.9,16.3,6.2,14.9,
2013-11-14,Snacks,920.8,28.7,8.7,2.1,1.0,0.0,25.2,826.4,3.7,107.5,16.8,31.6,32.6,93.9,0.6,30.7,25.1,
2013-11-15,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-15,Lunch,701.5,29.2,4.8,3.5,7.8,0.0,71.8,2826.2,1868.6,67.4,14.6,28.6,48.0,370.4,145.1,27.9,55.1,
2013-11-15,Snacks,2092.9,76.1,20.1,6.4,9.0,0.0,35.4,1659.2,415.5,250.4,48.0,74.0,79.4,184.5,17.8,47.5,69.1,
2013-11-16,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-11-16,Lunch,865.5,45.7,13.8,4.4,13.1,0.0,146.0,2312.9,1629.1,63.0,13.9,22.2,55.1,241.3,102.2,38.2,47.7,
2013-11-16,Dinner,2132.1,20.4,6.3,2.4,9.0,0.0,203.4,707.4,2068.8,99.9,5.4,85.2,81.5,146.7,93.9,20.7,34.2,
2013-11-16,Snacks,80.0,6.0,3.5,0.0,0.0,0.0,15.0,200.0,0.0,0.3,0.0,0.0,6.0,4.0,0.0,20.0,0.0,
2013-11-17,Breakfast,460.0,11.3,4.7,0.0,0.0,0.0,139.5,765.5,285.0,18.4,0.0,14.7,73.5,25.8,4.4,55.5,4.4,
2013-11-17,Dinner,927.7,47.9,16.9,4.2,17.0,0.0,209.8,1354.8,530.7,52.8,3.8,10.0,65.6,10.5,2.8,6.1,35.5,
2013-11-17,Snacks,1482.0,48.1,16.1,2.4,2.5,0.0,40.4,1048.3,9.3,188.7,34.7,55.2,47.6,228.7,1.6,34.8,50.3,
2013-11-18,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-18,Lunch,718.7,35.0,8.4,4.8,14.5,0.0,78.1,2175.0,1938.7,63.8,16.6,25.4,37.0,360.3,137.1,49.3,49.8,
2013-11-18,Dinner,706.9,34.0,10.8,3.0,5.1,0.0,160.5,3024.9,657.6,55.6,7.0,8.2,44.0,121.7,45.5,25.5,31.5,
2013-11-18,Snacks,762.8,33.4,10.6,1.6,1.0,0.0,10.2,360.4,118.7,85.6,14.4,22.6,34.5,89.9,0.6,21.5,23.9,
2013-11-19,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-19,Lunch,737.7,25.1,10.3,0.6,2.3,0.0,138.6,2755.9,1402.3,41.1,7.0,16.9,65.4,294.7,111.7,42.8,39.9,
2013-11-19,Dinner,862.8,32.5,12.3,5.1,9.5,0.0,128.0,2463.2,1069.8,80.2,15.4,45.4,66.1,294.3,65.2,26.8,61.5,
2013-11-19,Snacks,1261.4,44.7,11.7,3.3,1.2,0.0,27.7,1081.2,589.7,179.3,27.9,50.2,44.3,120.9,22.3,38.8,40.8,
2013-11-20,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-20,Lunch,714.8,32.0,8.0,3.8,10.3,0.0,130.5,1916.3,2022.4,56.3,14.1,21.3,53.9,474.8,163.1,45.0,58.5,
2013-11-20,Dinner,1408.0,62.5,20.8,2.5,15.2,5.4,196.3,1055.5,752.6,96.0,5.5,7.0,69.0,4.0,10.6,27.2,50.9,
2013-11-20,Snacks,823.5,25.5,7.0,2.4,1.2,0.0,12.7,521.7,274.7,124.6,24.5,36.1,27.8,113.5,9.8,12.2,34.3,
2013-11-21,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-21,Lunch,673.5,33.2,10.3,1.9,8.7,0.0,132.3,1725.5,410.4,32.6,8.0,14.7,43.3,49.6,36.2,23.9,16.5,
2013-11-21,Dinner,743.0,34.2,10.2,4.0,7.7,0.0,151.6,2312.7,1097.9,56.8,10.9,11.8,50.6,145.7,60.1,18.2,40.9,
2013-11-21,Snacks,793.8,33.3,9.9,1.2,1.0,0.0,10.2,541.7,118.7,94.9,12.6,19.3,32.0,91.9,2.6,21.4,23.0,
2013-11-22,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-22,Lunch,500.9,27.6,8.0,3.2,8.8,0.0,79.0,1035.8,645.1,37.9,7.1,17.3,29.9,144.5,48.5,29.1,26.5,
2013-11-22,Dinner,596.1,15.4,4.7,0.9,3.4,0.0,127.2,3242.4,2047.9,57.9,9.8,19.6,54.9,429.3,171.5,31.7,57.9,
2013-11-22,Snacks,1748.5,71.5,19.8,5.7,1.5,0.0,40.3,1490.2,5.6,222.7,42.2,59.2,66.3,140.8,1.6,51.4,63.1,
2013-11-23,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-11-23,Dinner,1676.6,41.2,8.7,8.7,17.7,0.0,164.5,1201.1,645.6,183.6,13.0,92.6,59.7,72.2,11.1,21.5,26.6,
2013-11-23,Snacks,1756.6,71.9,25.2,3.6,2.0,0.0,50.4,1302.7,482.5,213.1,40.4,67.2,71.7,189.3,13.3,71.3,58.6,
2013-11-24,Breakfast,490.0,11.8,5.0,0.0,0.0,0.0,142.5,852.5,285.0,20.5,0.0,16.5,78.0,27.0,5.0,60.0,5.0,
2013-11-24,Dinner,233.5,9.1,5.0,0.0,2.5,0.0,30.0,182.2,118.6,15.4,2.1,9.1,7.2,7.6,7.4,21.2,1.3,
2013-11-24,Snacks,1617.6,62.2,17.7,4.3,2.0,0.0,35.4,1285.9,7.5,209.2,43.8,47.5,58.1,187.7,1.3,43.5,62.4,
2013-11-25,Breakfast,508.9,6.2,3.6,0.1,0.0,0.0,105.0,932.8,270.0,52.7,3.1,17.0,63.7,10.0,5.0,47.5,9.0,
2013-11-25,Lunch,345.2,15.2,5.3,0.1,0.2,0.0,57.2,1362.3,144.2,30.7,6.2,5.4,24.8,4.2,8.4,33.7,10.5,
2013-11-25,Dinner,957.5,30.1,15.4,3.1,6.9,0.0,203.9,642.8,1272.5,64.4,4.3,20.1,63.7,20.5,64.6,20.4,39.1,
2013-11-25,Snacks,771.0,23.1,4.2,0.0,0.0,0.0,0.0,474.6,336.0,74.2,16.8,4.2,28.0,0.0,0.0,0.0,22.4,
2013-11-26,Breakfast,585.9,8.0,4.6,0.3,0.7,0.0,102.0,874.2,498.6,77.5,9.4,15.5,62.2,8.8,4.4,44.9,19.9,
2013-11-26,Lunch,437.6,20.7,9.4,0.1,0.5,0.0,68.5,1514.5,152.3,38.7,7.2,6.9,29.7,5.6,4.4,45.8,12.0,
2013-11-26,Dinner,1788.5,88.2,28.5,16.0,35.9,0.0,832.9,2485.6,1006.7,177.2,12.6,40.5,86.7,61.9,34.2,65.8,63.9,
2013-11-26,Snacks,485.0,10.5,1.9,0.0,0.0,0.0,0.0,222.3,360.0,44.0,9.2,8.9,14.0,0.0,60.0,2.0,11.5,
2013-11-27,Breakfast,404.4,7.4,4.4,0.1,0.7,0.0,102.0,811.2,498.6,30.5,6.0,15.5,61.9,8.8,4.4,44.9,19.9,
2013-11-27,Lunch,868.4,50.4,15.9,6.9,17.4,0.0,810.8,1744.9,1124.9,62.0,10.2,18.2,59.1,30.3,21.2,36.9,34.1,
2013-11-27,Dinner,1183.9,44.7,15.7,3.4,19.6,0.0,208.0,809.0,1184.9,66.8,6.9,14.0,70.8,144.0,13.8,23.9,25.7,
2013-11-27,Snacks,106.0,4.5,0.9,0.0,0.0,0.0,0.0,34.2,0.0,5.4,0.9,0.9,2.4,0.0,0.0,0.0,1.2,
2013-11-28,Breakfast,729.4,14.0,6.3,0.1,2.1,0.0,151.0,1384.2,633.6,66.5,7.9,23.7,94.2,12.4,6.2,71.4,32.5,
2013-11-28,Lunch,1064.4,24.8,4.7,3.0,7.9,0.0,181.9,3094.3,1106.7,123.5,19.6,22.8,44.4,271.6,143.7,34.7,26.4,
2013-11-28,Dinner,711.9,22.7,5.3,3.9,7.7,0.0,0.0,811.3,118.1,90.9,3.2,42.6,7.8,6.5,8.4,2.1,5.3,
2013-11-28,Snacks,260.0,8.5,1.5,0.0,0.0,0.0,0.0,207.0,160.0,34.0,7.5,1.5,12.0,0.0,0.0,0.0,10.0,
2013-11-29,Breakfast,580.4,17.9,8.7,0.1,0.7,0.0,133.0,986.2,498.6,55.0,6.0,24.5,63.9,25.4,5.4,48.9,20.9,
2013-11-29,Lunch,449.0,16.4,6.0,0.3,0.5,0.0,95.5,2157.0,329.0,38.4,6.9,8.4,40.9,5.2,9.5,40.6,18.9,
2013-11-29,Dinner,355.0,14.3,1.5,5.4,6.0,0.0,0.0,397.5,142.5,46.0,9.5,10.3,15.3,0.0,0.0,8.0,15.0,
2013-11-29,Snacks,822.9,31.7,4.5,0.1,0.0,0.0,0.0,871.1,338.3,101.0,14.7,21.4,28.8,1.7,93.5,14.0,24.4,
2013-11-30,Breakfast,472.5,11.5,4.8,0.0,0.0,0.0,153.8,728.8,332.5,17.5,0.0,13.8,77.3,25.0,4.0,56.3,4.0,
2013-11-30,Lunch,692.4,19.5,8.8,0.4,3.0,0.0,30.5,86.8,11.2,107.2,19.4,15.8,22.9,269.6,1.9,8.2,30.4,
2013-11-30,Dinner,1164.0,22.8,13.1,0.0,0.0,0.0,118.5,3278.8,0.0,149.9,5.7,12.5,49.5,16.6,0.0,59.5,23.2,
2013-11-30,Snacks,1390.0,58.5,11.0,6.0,0.0,0.0,15.0,1510.0,0.0,164.3,32.5,41.5,58.0,8.0,0.0,44.0,54.0,
2013-12-01,Breakfast,472.5,11.5,4.8,0.0,0.0,0.0,153.8,728.8,332.5,17.5,0.0,13.8,77.3,25.0,4.0,56.3,4.0,
2013-12-01,Lunch,754.2,41.2,17.5,0.0,0.0,0.0,166.2,2950.1,87.3,52.1,9.0,10.1,52.5,14.5,0.0,105.3,22.9,
2013-12-01,Snacks,1949.4,71.8,18.6,4.6,3.0,0.0,30.5,1349.2,126.2,258.0,43.0,52.4,73.7,275.6,3.9,38.0,75.0,
2013-12-02,Breakfast,1230.0,51.1,8.7,4.5,15.5,0.0,107.0,1337.7,228.0,112.0,22.4,33.5,88.4,20.6,1.8,49.5,37.7,
2013-12-02,Lunch,1152.9,58.0,23.5,0.0,0.0,0.0,239.9,4630.1,100.8,84.8,15.0,14.0,85.9,16.8,0.0,130.8,40.6,
2013-12-02,Snacks,611.6,19.0,5.9,0.3,2.0,0.0,20.4,182.8,7.5,95.5,13.9,20.6,17.3,183.7,1.3,5.5,28.2,
2013-12-03,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
2013-12-03,Lunch,558.6,22.3,5.8,1.0,6.6,0.0,97.1,2591.0,1881.7,48.2,11.8,22.6,44.3,429.2,158.0,44.2,52.3,
2013-12-03,Dinner,1526.0,91.2,27.2,0.0,0.0,0.8,0.0,4688.0,0.0,14.4,4.8,0.0,126.4,0.0,0.0,0.0,0.0,
2013-12-03,Snacks,80.0,6.0,3.5,0.0,0.0,0.0,15.0,200.0,0.0,0.3,0.0,0.0,6.0,4.0,0.0,20.0,0.0,
2013-12-04,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-12-04,Lunch,474.9,21.7,5.9,1.4,7.5,0.0,102.1,2436.4,2150.9,34.2,12.2,14.4,38.7,478.2,181.4,47.7,48.5,
2013-12-04,Dinner,475.2,14.1,4.2,1.7,2.3,0.0,327.2,1523.3,0.0,35.0,4.9,8.5,71.6,12.0,8.5,3.6,16.1,
2013-12-04,Snacks,972.0,38.7,10.3,2.4,1.3,0.0,28.2,806.6,4.9,122.8,21.2,28.7,36.9,124.8,0.8,32.3,38.4,
2013-12-05,Breakfast,440.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-12-05,Lunch,427.9,15.1,5.0,0.6,3.1,0.0,102.1,2433.1,1932.8,30.3,9.2,14.1,37.8,477.0,173.9,47.1,47.0,
2013-12-05,Dinner,1120.8,52.9,17.8,5.9,21.5,0.0,983.3,955.7,1306.5,55.1,4.4,18.7,108.0,89.7,18.8,32.9,48.9,
2013-12-05,Snacks,646.8,27.0,9.3,1.2,1.0,0.0,10.2,320.2,118.7,71.3,13.3,16.1,30.7,89.9,0.6,18.1,21.5,
2013-12-06,Breakfast,446.5,11.1,4.6,0.0,0.0,0.0,140.8,711.8,294.5,17.1,0.0,13.6,71.9,25.0,4.0,53.3,4.0,
2013-12-06,Lunch,706.9,33.5,10.9,1.9,8.7,0.0,185.1,4273.3,2035.0,38.4,8.5,14.6,67.2,322.9,130.6,39.7,46.4,
2013-12-06,Dinner,310.5,27.5,8.2,4.1,12.9,0.0,749.2,304.5,281.0,0.0,0.0,0.0,28.0,26.1,0.0,8.1,16.0,
2013-12-06,Snacks,1227.6,44.5,10.4,4.5,1.7,0.0,17.3,902.4,6.4,161.6,33.7,31.7,49.0,152.8,1.1,21.9,50.3,
2013-12-07,Breakfast,460.0,11.3,4.9,0.0,0.0,0.0,113.5,911.5,190.0,22.0,0.0,18.1,69.8,28.4,5.7,57.8,5.7,
2013-12-07,Lunch,899.9,37.1,9.5,1.7,12.3,0.0,158.6,3961.0,2048.2,74.9,14.3,32.4,69.7,360.9,143.1,50.7,64.4,
2013-12-07,Dinner,1193.0,43.0,4.3,6.6,0.0,0.0,94.0,969.4,576.0,111.3,3.0,87.3,74.2,22.0,20.0,2.0,10.6,
2013-12-07,Snacks,80.0,6.0,3.5,0.0,0.0,0.0,15.0,200.0,0.0,0.3,0.0,0.0,6.0,4.0,0.0,20.0,0.0,
2013-12-08,Breakfast,745.5,22.8,5.7,0.0,0.0,0.0,151.8,1303.8,294.5,24.8,0.0,20.2,105.4,29.4,6.2,69.8,6.2,
2013-12-08,Lunch,1114.2,44.6,5.0,1.0,9.3,0.0,0.0,1649.8,522.4,130.8,18.1,35.6,51.9,1.1,11.5,12.9,47.9,
2013-12-08,Dinner,715.2,32.1,0.9,0.0,0.0,0.0,194.7,918.3,0.0,54.0,0.9,10.5,50.1,6.0,4.5,18.6,23.1,
2013-12-09,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-12-09,Lunch,632.0,31.2,10.2,1.7,10.0,0.0,131.0,1825.8,1351.5,39.7,9.7,17.5,45.5,358.6,125.1,47.7,45.4,
2013-12-09,Dinner,1147.3,57.9,14.1,0.7,1.0,0.0,133.6,2066.3,289.4,113.1,15.5,10.7,49.8,8.7,3.9,15.2,47.7,
2013-12-09,Snacks,341.0,18.2,5.6,1.1,0.0,0.0,15.0,444.8,0.0,27.9,6.5,6.5,17.1,4.0,0.0,24.4,9.4,
2013-12-10,Breakfast,460.0,11.0,4.5,0.0,0.0,0.0,137.5,707.5,285.0,17.0,0.0,13.5,70.5,25.0,4.0,52.5,4.0,
2013-12-10,Lunch,572.9,25.5,7.2,0.6,2.8,0.0,127.3,3016.3,1708.4,40.2,11.5,20.8,46.9,378.4,151.3,50.1,43.8,
2013-12-10,Dinner,1103.4,105.7,21.4,3.0,6.3,0.0,117.4,1296.8,1351.8,83.9,12.4,9.8,58.7,240.4,79.6,28.7,96.1,
2013-12-10,Snacks,634.9,28.3,11.7,1.3,1.1,0.0,41.2,653.8,4.1,65.8,13.0,11.7,29.9,106.9,0.7,47.4,19.7,
2013-12-11,Breakfast,530.0,12.4,5.4,0.0,0.0,0.0,146.5,968.5,285.0,23.3,0.0,18.9,84.0,28.6,5.8,66.0,5.8,
2013-12-11,Lunch,655.4,26.0,6.6,1.3,7.3,0.0,121.0,3230.2,1789.3,54.9,11.8,27.2,54.0,334.6,131.2,38.0,51.0,
2013-12-11,Dinner,1204.7,55.6,11.7,5.1,4.5,0.0,139.6,2572.7,877.5,114.0,12.1,9.5,67.3,3.5,10.9,67.5,51.8,
2013-12-11,Snacks,425.2,17.8,7.1,0.8,0.9,0.0,24.2,361.1,3.4,48.1,9.4,8.3,18.8,84.9,0.6,25.1,14.3,
2013-12-12,Breakfast,375.0,10.0,4.0,0.0,0.0,0.0,105.0,665.0,190.0,16.0,0.0,13.0,57.0,25.0,4.0,45.0,4.0,
