Date,Exercise,Type,Exercise Calories,Exercise Minutes,Sets,Reps Per Set,Pounds,Steps,Note
2019-06-28,Fitbit calorie adjustment,Cardio,-265.0,1,,,,,
2019-06-29,Fitbit calorie adjustment,Cardio,-532.0,1,,,,,
2019-06-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1620.0,118,,,,,
2019-06-30,Fitbit calorie adjustment,Cardio,-623.0,1,,,,,
2019-07-01,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1212.0,83,,,,,
2019-07-01,Fitbit calorie adjustment,Cardio,-75.0,1,,,,,
2019-07-02,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,1800.0,173,,,,,
2019-07-02,Fitbit calorie adjustment,Cardio,-746.0,1,,,,,
2019-07-02,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,637.0,52,,,,,
2019-07-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1900.0,172,,,,,
2019-07-03,Fitbit calorie adjustment,Cardio,-605.0,1,,,,,
2019-07-04,Fitbit calorie adjustment,Cardio,-289.0,1,,,,,
2019-07-05,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,1750.0,157,,,,,
2019-07-05,Fitbit calorie adjustment,Cardio,-147.0,1,,,,,
2019-07-06,Fitbit calorie adjustment,Cardio,-277.0,1,,,,,
2019-07-06,"Running (jogging), 6.7 mph (9 min mile)",Cardio,537.0,48,,,,,
2019-07-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2100.0,153,,,,,
2019-07-07,Fitbit calorie adjustment,Cardio,-712.0,1,,,,,
2019-07-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,525.0,41,,,,,
2019-07-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,900.0,77,,,,,
2019-07-08,Fitbit calorie adjustment,Cardio,-724.0,1,,,,,
2019-07-09,Fitbit calorie adjustment,Cardio,-680.0,1,,,,,
2019-07-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,775.0,65,,,,,
2019-07-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1150.0,102,,,,,
2019-07-10,Fitbit calorie adjustment,Cardio,-847.0,1,,,,,
2019-07-11,Fitbit calorie adjustment,Cardio,-698.0,1,,,,,
2019-07-11,"Running (jogging), in place",Cardio,735.0,125,,,,,
2019-07-12,Fitbit calorie adjustment,Cardio,215.0,1,,,,,
2019-07-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,6500.0,555,,,,,
2019-07-13,Fitbit calorie adjustment,Cardio,-1234.0,1,,,,,
2019-07-14,Fitbit calorie adjustment,Cardio,254.0,1,,,,,
2019-07-15,"Aerobics, general",Cardio,319.0,40,,,,,
2019-07-15,Fitbit calorie adjustment,Cardio,185.0,1,,,,,
2019-07-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,500.0,55,,,,,
2019-07-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,607.0,45,,,,,
2019-07-16,Fitbit calorie adjustment,Cardio,-373.0,1,,,,,
2019-07-16,"Running (jogging), in place",Cardio,586.0,63,,,,,
2019-07-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,525.0,51,,,,,
2019-07-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1200.0,102,,,,,
2019-07-17,Fitbit calorie adjustment,Cardio,-786.0,1,,,,,
2019-07-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,589.0,44,,,,,
2019-07-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,475.0,42,,,,,
2019-07-18,Fitbit calorie adjustment,Cardio,-402.0,1,,,,,
2019-07-18,"Running (jogging), 6.7 mph (9 min mile)",Cardio,654.0,46,,,,,
2019-07-19,Fitbit calorie adjustment,Cardio,96.0,1,,,,,
2019-07-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3700.0,300,,,,,
2019-07-20,Fitbit calorie adjustment,Cardio,-629.0,1,,,,,
2019-07-21,"Bicycling, <10 mph, leisure (cycling, biking, bike riding)",Cardio,119.0,44,,,,,
2019-07-21,Fitbit calorie adjustment,Cardio,267.0,1,,,,,
2019-07-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,500.0,43,,,,,
2019-07-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1150.0,91,,,,,
2019-07-22,Fitbit calorie adjustment,Cardio,-809.0,1,,,,,
2019-07-23,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,462.0,42,,,,,
2019-07-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,525.0,51,,,,,
2019-07-23,Fitbit calorie adjustment,Cardio,-530.0,1,,,,,
2019-07-23,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,550.0,56,,,,,
2019-07-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,825.0,72,,,,,
2019-07-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1150.0,93,,,,,
2019-07-24,Fitbit calorie adjustment,Cardio,-792.0,1,,,,,
2019-07-25,Fitbit calorie adjustment,Cardio,-444.0,1,,,,,
2019-07-25,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,720.0,54,,,,,
2019-07-26,Fitbit calorie adjustment,Cardio,-368.0,1,,,,,
2019-07-26,"Running (jogging), 8 mph (7.5 min mile)",Cardio,1278.0,97,,,,,
2019-07-27,Fitbit calorie adjustment,Cardio,-179.0,1,,,,,
2019-07-28,Fitbit calorie adjustment,Cardio,-275.0,1,,,,,
2019-07-29,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3000.0,256,,,,,
2019-07-29,Fitbit calorie adjustment,Cardio,-818.0,1,,,,,
2019-07-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,425.0,43,,,,,
2019-07-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,147.0,14,,,,,
2019-07-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,748.0,55,,,,,
2019-07-30,Fitbit calorie adjustment,Cardio,-219.0,1,,,,,
2019-07-31,"Aerobics, general",Cardio,725.0,81,,,,,
2019-07-31,Fitbit calorie adjustment,Cardio,-581.0,1,,,,,
2019-08-01,Fitbit calorie adjustment,Cardio,-342.0,1,,,,,
2019-08-01,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,600.0,50,,,,,
2019-08-02,"Aerobics, general",Cardio,1500.0,114,,,,,
2019-08-02,Fitbit calorie adjustment,Cardio,-826.0,1,,,,,
2019-08-02,"Walking, 3.5 mph, brisk pace",Cardio,791.0,180,,,,,
2019-08-03,Fitbit calorie adjustment,Cardio,-287.0,1,,,,,
2019-08-03,"Running (jogging), 8 mph (7.5 min mile)",Cardio,1500.0,104,,,,,
2019-08-04,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,1150.0,130,,,,,
2019-08-04,Fitbit calorie adjustment,Cardio,-525.0,1,,,,,
2019-08-05,"Aerobics, general",Cardio,650.0,51,,,,,
2019-08-05,Fitbit calorie adjustment,Cardio,87.0,1,,,,,
2019-08-06,Fitbit calorie adjustment,Cardio,-726.0,1,,,,,
2019-08-06,"Running (jogging), 6.7 mph (9 min mile)",Cardio,1198.0,87,,,,,
2019-08-07,"Aerobics, general",Cardio,1020.0,91,,,,,
2019-08-07,Fitbit calorie adjustment,Cardio,-391.0,1,,,,,
2019-08-08,"Bicycling, <10 mph, leisure (cycling, biking, bike riding)",Cardio,500.0,60,,,,,
2019-08-08,Fitbit calorie adjustment,Cardio,-725.0,1,,,,,
2019-08-08,"Running (jogging), 6.7 mph (9 min mile)",Cardio,850.0,70,,,,,
2019-08-09,"Bicycling, 10-12 mph, light (cycling, biking, bike riding)",Cardio,346.0,37,,,,,
2019-08-09,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,281.0,28,,,,,
2019-08-09,Fitbit calorie adjustment,Cardio,-793.0,1,,,,,
2019-08-10,Fitbit calorie adjustment,Cardio,-287.0,1,,,,,
2019-08-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3650.0,291,,,,,
2019-08-11,Fitbit calorie adjustment,Cardio,-924.0,1,,,,,
2019-08-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,650.0,58,,,,,
2019-08-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,670.0,57,,,,,
2019-08-12,Fitbit calorie adjustment,Cardio,-484.0,1,,,,,
2019-08-12,"Running (jogging), 6.7 mph (9 min mile)",Cardio,645.0,55,,,,,
2019-08-13,Fitbit calorie adjustment,Cardio,299.0,1,,,,,
2019-08-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,725.0,61,,,,,
2019-08-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,725.0,52,,,,,
2019-08-14,Fitbit calorie adjustment,Cardio,-619.0,1,,,,,
2019-08-15,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,450.0,55,,,,,
2019-08-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,833.0,62,,,,,
2019-08-15,Fitbit calorie adjustment,Cardio,-934.0,1,,,,,
2019-08-15,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,227.0,21,,,,,
2019-08-15,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,695.0,71,,,,,
2019-08-16,Fitbit calorie adjustment,Cardio,365.0,1,,,,,
2019-08-17,Fitbit calorie adjustment,Cardio,464.0,1,,,,,
2019-08-18,"Bicycling, 10-12 mph, light (cycling, biking, bike riding)",Cardio,1800.0,181,,,,,
2019-08-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2650.0,204,,,,,
2019-08-18,Fitbit calorie adjustment,Cardio,-1141.0,1,,,,,
2019-08-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,585.0,45,,,,,
2019-08-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,692.0,46,,,,,
2019-08-19,Fitbit calorie adjustment,Cardio,-633.0,1,,,,,
2019-08-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,368.0,29,,,,,
2019-08-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,610.0,51,,,,,
2019-08-20,Fitbit calorie adjustment,Cardio,-303.0,1,,,,,
2019-08-21,Fitbit calorie adjustment,Cardio,-978.0,1,,,,,
2019-08-21,"Running (jogging), 8 mph (7.5 min mile)",Cardio,582.0,43,,,,,
2019-08-21,"Walking, 2.5 mph, leisurely pace",Cardio,325.0,75,,,,,
2019-08-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,450.0,52,,,,,
2019-08-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,613.0,52,,,,,
2019-08-22,Fitbit calorie adjustment,Cardio,-560.0,1,,,,,
2019-08-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,705.0,62,,,,,
2019-08-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,628.0,49,,,,,
2019-08-23,Fitbit calorie adjustment,Cardio,-314.0,1,,,,,
2019-08-24,"Aerobics, general",Cardio,485.0,41,,,,,
2019-08-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,780.0,65,,,,,
2019-08-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,650.0,51,,,,,
2019-08-24,Fitbit calorie adjustment,Cardio,-67.0,1,,,,,
2019-08-25,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2750.0,233,,,,,
2019-08-25,Fitbit calorie adjustment,Cardio,-381.0,1,,,,,
2019-08-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,431.0,42,,,,,
2019-08-26,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,601.0,50,,,,,
2019-08-26,Fitbit calorie adjustment,Cardio,-340.0,1,,,,,
2019-08-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,500.0,49,,,,,
2019-08-27,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,700.0,55,,,,,
2019-08-27,Fitbit calorie adjustment,Cardio,-546.0,1,,,,,
2019-08-27,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,510.0,60,,,,,
2019-08-28,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,620.0,61,,,,,
2019-08-28,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,771.0,54,,,,,
2019-08-28,Fitbit calorie adjustment,Cardio,-730.0,1,,,,,
2019-08-28,"Walking, 2.5 mph, leisurely pace",Cardio,311.0,90,,,,,
2019-08-29,"Aerobics, general",Cardio,850.0,74,,,,,
2019-08-29,Fitbit calorie adjustment,Cardio,-137.0,1,,,,,
2019-08-30,"Bicycling, <10 mph, leisure (cycling, biking, bike riding)",Cardio,350.0,58,,,,,
2019-08-30,Fitbit calorie adjustment,Cardio,-172.0,1,,,,,
2019-08-31,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3300.0,276,,,,,
2019-08-31,Fitbit calorie adjustment,Cardio,-900.0,1,,,,,
2019-09-01,"Aerobics, general",Cardio,600.0,45,,,,,
2019-09-01,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,231.0,47,,,,,
2019-09-01,Fitbit calorie adjustment,Cardio,-826.0,1,,,,,
2019-09-01,"Running (jogging), 7.5 mph (8 min mile)",Cardio,711.0,58,,,,,
2019-09-02,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,4250.0,399,,,,,
2019-09-02,Fitbit calorie adjustment,Cardio,-1106.0,1,,,,,
2019-09-03,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,231.0,33,,,,,
2019-09-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,680.0,56,,,,,
2019-09-03,Fitbit calorie adjustment,Cardio,-619.0,1,,,,,
2019-09-03,"Running (jogging), 5.2 mph (11.5 min mile)",Cardio,670.0,66,,,,,
2019-09-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,450.0,49,,,,,
2019-09-04,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,700.0,56,,,,,
2019-09-04,Fitbit calorie adjustment,Cardio,-393.0,1,,,,,
2019-09-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,658.0,51,,,,,
2019-09-05,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,700.0,56,,,,,
2019-09-05,Fitbit calorie adjustment,Cardio,-255.0,1,,,,,
2019-09-06,Fitbit calorie adjustment,Cardio,-291.0,1,,,,,
2019-09-07,"Aerobics, general",Cardio,541.0,56,,,,,
2019-09-07,Fitbit calorie adjustment,Cardio,146.0,1,,,,,
2019-09-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3200.0,266,,,,,
2019-09-08,Fitbit calorie adjustment,Cardio,-1036.0,1,,,,,
2019-09-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,700.0,48,,,,,
2019-09-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,705.0,50,,,,,
2019-09-09,Fitbit calorie adjustment,Cardio,-894.0,1,,,,,
2019-09-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,332.0,26,,,,,
2019-09-10,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,720.0,53,,,,,
2019-09-10,Fitbit calorie adjustment,Cardio,-398.0,1,,,,,
2019-09-10,"Running (jogging), in place",Cardio,466.0,37,,,,,
2019-09-11,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,327.0,31,,,,,
2019-09-11,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,742.0,49,,,,,
2019-09-11,Fitbit calorie adjustment,Cardio,-672.0,1,,,,,
2019-09-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,535.0,46,,,,,
2019-09-12,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,749.0,51,,,,,
2019-09-12,Fitbit calorie adjustment,Cardio,-471.0,1,,,,,
2019-09-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1275.0,107,,,,,
2019-09-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,736.0,50,,,,,
2019-09-13,Fitbit calorie adjustment,Cardio,-482.0,1,,,,,
2019-09-14,Fitbit calorie adjustment,Cardio,147.0,1,,,,,
2019-09-14,"Running (jogging), in place",Cardio,940.0,125,,,,,
2019-09-15,"Bicycling, 12-14 mph, moderate (cycling, biking, bike riding)",Cardio,5100.0,444,,,,,
2019-09-15,Fitbit calorie adjustment,Cardio,-1194.0,1,,,,,
2019-09-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,301.0,28,,,,,
2019-09-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,475.0,46,,,,,
2019-09-16,Fitbit calorie adjustment,Cardio,-566.0,1,,,,,
2019-09-17,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,217.0,32,,,,,
2019-09-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,753.0,55,,,,,
2019-09-17,Fitbit calorie adjustment,Cardio,-154.0,1,,,,,
2019-09-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,500.0,44,,,,,
2019-09-18,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,674.0,49,,,,,
2019-09-18,Fitbit calorie adjustment,Cardio,-406.0,1,,,,,
2019-09-19,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,300.0,33,,,,,
2019-09-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,730.0,57,,,,,
2019-09-19,Fitbit calorie adjustment,Cardio,-368.0,1,,,,,
2019-09-19,"Running (jogging), 6.7 mph (9 min mile)",Cardio,296.0,23,,,,,
2019-09-20,Fitbit calorie adjustment,Cardio,398.0,1,,,,,
2019-09-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2050.0,160,,,,,
2019-09-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2000.0,148,,,,,
2019-09-21,Fitbit calorie adjustment,Cardio,-733.0,1,,,,,
2019-09-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,2350.0,193,,,,,
2019-09-22,Fitbit calorie adjustment,Cardio,-298.0,1,,,,,
2019-09-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,300.0,29,,,,,
2019-09-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,679.0,50,,,,,
2019-09-23,Fitbit calorie adjustment,Cardio,-680.0,1,,,,,
2019-09-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,298.0,28,,,,,
2019-09-24,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,750.0,58,,,,,
2019-09-24,Fitbit calorie adjustment,Cardio,-121.0,1,,,,,
2019-09-25,Fitbit calorie adjustment,Cardio,-530.0,1,,,,,
2019-09-25,"Running (jogging), 8.6 mph (7 min mile)",Cardio,571.0,40,,,,,
2019-09-26,"Aerobics, general",Cardio,888.0,81,,,,,
2019-09-26,Fitbit calorie adjustment,Cardio,-462.0,1,,,,,
2019-09-27,Fitbit calorie adjustment,Cardio,-193.0,1,,,,,
2019-09-28,Fitbit calorie adjustment,Cardio,-307.0,1,,,,,
2019-09-29,Fitbit calorie adjustment,Cardio,-13.0,1,,,,,
2019-09-30,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,610.0,48,,,,,
2019-09-30,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,1250.0,89,,,,,
2019-09-30,Fitbit calorie adjustment,Cardio,-529.0,1,,,,,
2019-10-01,Fitbit calorie adjustment,Cardio,-42.0,1,,,,,
2019-10-01,"Running (jogging), 8 mph (7.5 min mile)",Cardio,565.0,40,,,,,
2019-10-02,Fitbit calorie adjustment,Cardio,-87.0,1,,,,,
2019-10-02,"Running (jogging), 8 mph (7.5 min mile)",Cardio,575.0,41,,,,,
2019-10-03,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,765.0,46,,,,,
2019-10-03,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,780.0,58,,,,,
2019-10-03,Fitbit calorie adjustment,Cardio,-365.0,1,,,,,
2019-10-04,Fitbit calorie adjustment,Cardio,-51.0,1,,,,,
2019-10-04,"Running (jogging), 8 mph (7.5 min mile)",Cardio,799.0,58,,,,,
2019-10-05,Fitbit calorie adjustment,Cardio,95.0,1,,,,,
2019-10-06,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3500.0,262,,,,,
2019-10-06,Fitbit calorie adjustment,Cardio,-655.0,1,,,,,
2019-10-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,346.0,27,,,,,
2019-10-07,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,731.0,48,,,,,
2019-10-07,Fitbit calorie adjustment,Cardio,-527.0,1,,,,,
2019-10-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,275.0,30,,,,,
2019-10-08,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,785.0,56,,,,,
2019-10-08,Fitbit calorie adjustment,Cardio,-527.0,1,,,,,
2019-10-08,"Running (jogging), 7 mph (8.5 min mile)",Cardio,808.0,67,,,,,
2019-10-09,"Bicycling, 14-16 mph, vigorous (cycling, biking, bike riding)",Cardio,383.0,34,,,,,
2019-10-09,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,600.0,46,,,,,
2019-10-09,Fitbit calorie adjustment,Cardio,-160.0,1,,,,,
2019-10-10,Fitbit calorie adjustment,Cardio,-495.0,1,,,,,
2019-10-11,Fitbit calorie adjustment,Cardio,182.0,1,,,,,
2019-10-12,"Bicycling, >20 mph, racing (cycling, biking, bike riding)",Cardio,1450.0,119,,,,,
2019-10-12,Fitbit calorie adjustment,Cardio,-734.0,1,,,,,
2019-10-12,"Running (jogging), 8 mph (7.5 min mile)",Cardio,1687.0,120,,,,,
2019-10-13,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,3400.0,268,,,,,
2019-10-13,Fitbit calorie adjustment,Cardio,-598.0,1,,,,,
2019-10-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,349.0,27,,,,,
2019-10-14,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,715.0,53,,,,,
2019-10-14,Fitbit calorie adjustment,Cardio,-542.0,1,,,,,
2019-10-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,877.0,69,,,,,
2019-10-15,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,810.0,57,,,,,
2019-10-15,Fitbit calorie adjustment,Cardio,-773.0,1,,,,,
2019-10-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,337.0,29,,,,,
2019-10-16,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,780.0,58,,,,,
2019-10-16,Fitbit calorie adjustment,Cardio,-294.0,1,,,,,
2019-10-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,275.0,28,,,,,
2019-10-17,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,650.0,50,,,,,
2019-10-17,Fitbit calorie adjustment,Cardio,-131.0,1,,,,,
2019-10-18,Fitbit calorie adjustment,Cardio,-340.0,1,,,,,
2019-10-18,"Running (jogging), 7.5 mph (8 min mile)",Cardio,682.0,61,,,,,
2019-10-18,"Running (jogging), 8.6 mph (7 min mile)",Cardio,763.0,54,,,,,
2019-10-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,1750.0,147,,,,,
2019-10-19,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,695.0,50,,,,,
2019-10-19,Fitbit calorie adjustment,Cardio,-647.0,1,,,,,
2019-10-20,"Aerobics, general",Cardio,850.0,99,,,,,
2019-10-20,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,216.0,21,,,,,
2019-10-20,Fitbit calorie adjustment,Cardio,-577.0,1,,,,,
2019-10-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,300.0,28,,,,,
2019-10-21,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,560.0,45,,,,,
2019-10-21,Fitbit calorie adjustment,Cardio,-612.0,1,,,,,
2019-10-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,534.0,51,,,,,
2019-10-22,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,625.0,48,,,,,
2019-10-22,Fitbit calorie adjustment,Cardio,-552.0,1,,,,,
2019-10-23,"Bicycling, 16-20 mph, very fast (cycling, biking, bike riding)",Cardio,399.0,31,,,,,
2019-10-23,Fitbit calorie adjustment,Cardio,-612.0,1,,,,,
